Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
189 10000.00 1081.68 47.665924 48.601 0.862754 22.4648 1.17651 0 7.02966 0.383003 1.37194 0 0 6.63832 3.57787 1.29795 0.212779 6.38338
171 1000.00 1052.23 58.983999 51.1184 0.746793 19.5117 1.84578 0 6.92454 0.286579 3.83983 0 0 8.21997 2.88332 1.04563 0.17195 3.40554
190 10000.00 1079.68 47.348002 48.6714 0.849687 22.4755 1.17033 0 6.97856 0.385575 1.3195 0 0 6.60105 3.60136 1.30667 0.214208 6.42624
200 4000.00 1010.35 52.943940 50.9235 0.481057 22.6611 1.26582 0 5.58972 0.332239 2.05747 0 0 6.29842 3.2835 1.16856 0.191567 5.74702
172 1000.00 1050.23 57.707320 51.4019 0.735823 19.4804 1.82289 0 6.81744 0.292003 3.76045 0 0 8.09484 2.92889 1.06828 0.175755 3.42126
201 7000.00 1037.95 50.250423 49.7415 0.689636 22.5234 1.29625 0 6.87594 0.359894 1.77257 0 0 5.84459 3.40805 1.2312 0.201836 6.05507
191 10000.00 1077.68 47.037558 48.7413 0.836814 22.4858 1.16408 0 6.92715 0.388119 1.26841 0 0 6.56416 3.62462 1.31529 0.215622 6.46866
201 4000.00 1008.35 52.687846 51.0039 0.472819 22.7058 1.25323 0 5.52425 0.333854 2.01245 0 0 6.25355 3.29847 1.17424 0.192498 5.77495
173 1000.00 1048.23 56.493496 51.6821 0.725065 19.4476 1.80025 0 6.71164 0.297346 3.6834 0 0 7.97238 2.97346 1.09074 0.179531 3.43649
192 10000.00 1075.68 46.734381 48.8108 0.824144 22.4958 1.15778 0 6.87547 0.390637 1.21866 0 0 6.52765 3.64764 1.32383 0.217021 6.51062
202 4000.00 1006.34 52.437373 51.0833 0.464723 22.7497 1.24079 0 5.45959 0.335448 1.96825 0 0 6.20913 3.31324 1.17985 0.193418 5.80254
202 7000.00 1035.95 50.006790 49.8267 0.677926 22.5604 1.28535 0 6.80658 0.361647 1.73178 0 0 5.80171 3.42332 1.2372 0.202819 6.08457
193 10000.00 1073.69 46.438263 48.8798 0.811681 22.5055 1.15141 0 6.82352 0.393128 1.17022 0 0 6.49149 3.67043 1.33227 0.218404 6.55213
174 1000.00 1046.23 55.338016 51.9589 0.714525 19.4132 1.77787 0 6.60718 0.302609 3.60859 0 0 7.85252 3.01705 1.11302 0.18328 3.45125
203 4000.00 1004.34 52.192346 51.1618 0.456766 22.7929 1.2285 0 5.39572 0.337023 1.92487 0 0 6.16516 3.32781 1.18539 0.194326 5.82978
203 7000.00 1033.95 49.768218 49.9112 0.666433 22.5964 1.27456 0 6.7379 0.363381 1.69174 0 0 5.75929 3.4384 1.24313 0.203791 6.11374
194 10000.00 1071.69 46.149001 48.9484 0.79943 22.5149 1.14498 0 6.77134 0.395592 1.12308 0 0 6.45568 3.69297 1.34062 0.219773 6.5932
175 1000.00 1044.22 54.236742 52.2323 0.704205 19.3773 1.75576 0 6.50411 0.307792 3.53593 0 0 7.73519 3.05968 1.13513 0.187001 3.46556
195 10000.00 1069.69 45.866398 49.0165 0.787392 22.5241 1.1385 0 6.71894 0.39803 1.07723 0 0 6.42021 3.71527 1.34888 0.221128 6.63383
204 7000.00 1031.95 49.534551 49.995 0.65515 22.6316 1.26388 0 6.6699 0.365095 1.65246 0 0 5.7173 3.4533 1.24899 0.204753 6.1425885668
176 1000.00 1042.22 53.185880 52.5025 0.694107 19.3399 1.73393 0 6.40248 0.312897 3.46534 0 0 7.62033 3.10134 1.15705 0.190696 3.47942
196 10000.00 1067.70 45.590264 49.084 0.775568 22.5331 1.13196 0 6.66635 0.40044 1.03262 0 0 6.38507 3.73734 1.35705 0.222467 6.67401
205 4000.00 1000.33 51.717958 51.316 0.441254 22.877 1.20433 0 5.27029 0.340114 1.84048 0 0 6.07853 3.35639 1.19626 0.196108 5.88325
177 1000.00 1040.22 52.181946 52.7694 0.684232 19.3011 1.71238 0 6.3023 0.317925 3.39676 0 0 7.50789 3.14205 1.1788 0.194365 3.49286
197 10000.00 1065.70 45.320413 49.1511 0.763957 22.5419 1.12537 0 6.61358 0.402825 0.989257 0 0 6.35024 3.75917 1.36513 0.223792 6.71375
206 4000.00 998.32 51.432332 51.3974 0.433515 22.9025 1.19262 0 5.20971 0.342003 1.80896 0 0 6.02564 3.37173 1.20284 0.197197 5.91592
178 1000.00 1038.22 51.221741 53.033 0.674577 19.2608 1.69111 0 6.20359 0.322876 3.33009 0 0 7.39778 3.18183 1.20039 0.198008 3.50588
198 10000.00 1063.70 45.056666 49.2176 0.75256 22.5504 1.11874 0 6.56065 0.405183 0.947108 0 0 6.31572 3.78077 1.37312 0.225102 6.75305
199 10000.00 1061.70 44.798850 49.2836 0.741374 22.5588 1.11205 0 6.50758 0.407515 0.906158 0 0 6.2815 3.80212 1.38102 0.226397 6.79191
205 7000.00 1029.95 49.093642 50.0858 0.661034 22.6323 1.25174 0 6.57499 0.368374 1.57052 0 0 5.70637 3.48432 1.26021 0.206591 6.19774
179 1000.00 1036.22 50.302327 53.2936 0.665143 19.2192 1.67012 0 6.10634 0.327752 3.26527 0 0 7.28997 3.22068 1.22181 0.201627 3.5185
207 4000.00 996.32 51.075391 51.489 0.42612 22.9012 1.18157 0 5.15199 0.344393 1.78957 0 0 5.96035 3.38881 1.21109 0.198576 5.9572734
206 7000.00 1027.95 48.808090 50.1457 0.664901 22.6328 1.24411 0 6.51167 0.370529 1.51752 0 0 5.69864 3.5047 1.26758 0.2078 6.234
180 1000.00 1034.21 49.421002 53.551 0.655925 19.1762 1.64941 0 6.01056 0.332554 3.20223 0 0 7.18437 3.25863 1.24307 0.205223 3.53074
201 10000.00 1057.71 44.300347 49.414 0.71963 22.575 1.09854 0 6.40108 0.4121 0.827771 0 0 6.21393 3.84414 1.39656 0.228945 6.86834
208 4000.00 994.31 50.724957 51.5798 0.418838 22.8997 1.17062 0 5.0948 0.346773 1.77056 0 0 5.89555 3.4057 1.2193 0.199947 5.99842
207 7000.00 1025.95 48.467360 50.2336 0.644555 22.6477 1.23642 0 6.45641 0.373134 1.46125 0 0 5.65455 3.52875 1.27649 0.209261 6.27783
181 1000.00 1032.21 48.575276 53.8055 0.646922 19.132 1.62899 0 5.91625 0.337284 3.1409 0 0 7.08094 3.29567 1.26418 0.208796 3.54261
202 10000.00 1055.71 44.059342 49.4783 0.709066 22.5829 1.09172 0 6.34769 0.414354 0.790297 0 0 6.18056 3.8648 1.4042 0.230197 6.90591
182 1000.00 1030.21 47.762858 54.057 0.63813 19.0864 1.60883 0 5.82339 0.341942 3.08122 0 0 6.97962 3.33184 1.28514 0.212348 3.554117
209 4000.00 992.31 50.380863 51.6696 0.411667 22.8979 1.15975 0 5.03814 0.349141 1.75193 0 0 5.83125 3.4224 1.22747 0.201313 6.03939
203 10000.00 1053.72 43.823632 49.5422 0.698704 22.5906 1.08486 0 6.29421 0.416583 0.753944 0 0 6.14746 3.88523 1.41175 0.231435 6.94305
209 7000.00 1021.96 47.851136 50.388 0.621312 22.6668 1.2208 0 6.33967 0.377939 1.35598 0 0 5.59241 3.57345 1.29293 0.211956 6.35867
204 10000.00 1051.72 43.593070 49.6054 0.688541 22.5982 1.07796 0 6.24068 0.418786 0.718693 0 0 6.11463 3.90543 1.41922 0.232659 6.97977
210 4000.00 990.31 50.042944 51.7586 0.404608 22.8959 1.14898 0 4.982 0.351499 1.73367 0 0 5.76745 3.43891 1.2356 0.202672 6.08017
183 1000.00 1028.21 46.981634 54.3056 0.629546 19.0397 1.58896 0 5.73197 0.346531 3.02312 0 0 6.88036 3.36713 1.30597 0.215879 3.56527
205 10000.00 1049.72 43.367517 49.6682 0.678574 22.6057 1.07102 0 6.18709 0.420965 0.684526 0 0 6.08206 3.92541 1.4266 0.233869 7.01608
210 7000.00 1019.96 47.553804 50.4643 0.610041 22.6761 1.21289 0 6.28108 0.380302 1.30536 0 0 5.5618 3.59545 1.30101 0.213281 6.39843
211 4000.00 988.30 49.711040 51.8467 0.397661 22.8935 1.13829 0 4.92638 0.353845 1.71576 0 0 5.70413 3.45523 1.24369 0.204026 6.12077
184 1000.00 1026.20 46.229651 54.5515 0.621165 18.9917 1.56935 0 5.64198 0.351051 2.96655 0 0 6.78309 3.40156 1.32666 0.21939 3.57608
206 10000.00 1047.72 43.146836 49.7303 0.668799 22.613 1.06405 0 6.13347 0.423118 0.651423 0 0 6.04975 3.94515 1.4339 0.235065 7.05196
212 4000.00 986.30 49.384995 51.9339 0.390825 22.891 1.1277 0 4.87128 0.356182 1.69821 0 0 5.64131 3.47136 1.25174 0.205373 6.16118
211 7000.00 1017.96 47.263372 50.5399 0.599003 22.6851 1.20491 0 6.22237 0.382639 1.25605 0 0 5.5315 3.6172 1.30901 0.214592 6.43775
185 1000.00 1024.20 45.505106 54.7946 0.612985 18.9425 1.55 0 5.55339 0.355504 2.91146 0 0 6.68777 3.43514 1.34722 0.222883 3.58657
207 10000.00 1045.73 42.930895 49.792 0.659214 22.6202 1.05704 0 6.07983 0.425246 0.619368 0 0 6.01768 3.96468 1.44111 0.236248 7.08743
212 7000.00 1015.96 46.979635 50.6149 0.588195 22.6939 1.19687 0 6.16355 0.38495 1.20804 0 0 5.50147 3.63871 1.31691 0.215888 6.47663
213 4000.00 984.29 49.064659 52.0202 0.384099 22.8881 1.1172 0 4.81671 0.358507 1.68098 0 0 5.57899 3.48731 1.25975 0.206713 6.2014
208 10000.00 1043.73 42.719567 49.853 0.649814 22.6273 1.05 0 6.02617 0.427349 0.588342 0 0 5.98586 3.98398 1.44824 0.237416 7.12249
186 1000.00 1022.20 44.806329 55.0351 0.605 18.8921 1.53092 0 5.46619 0.359891 2.85778 0 0 6.59434 3.46788 1.36766 0.226359 3.59675
213 7000.00 1013.96 46.702395 50.6892 0.577613 22.7025 1.18877 0 6.10465 0.387235 1.16131 0 0 5.47172 3.66 1.32473 0.217169 6.51508
209 10000.00 1041.73 42.512730 49.9135 0.640597 22.6343 1.04293 0 5.97252 0.429429 0.558326 0 0 5.95428 4.00306 1.45529 0.238571 7.15714
214 4000.00 982.29 48.749883 52.1057 0.377482 22.885 1.10679 0 4.76265 0.360822 1.66409 0 0 5.51715 3.50306 1.26773 0.208048 6.24145
187 1000.00 1020.20 44.131777 55.273 0.597207 18.8407 1.5121 0 5.38035 0.364213 2.80546 0 0 6.50277 3.4998 1.38799 0.229819 3.60661
214 7000.00 1011.96 46.431461 50.7629 0.567255 22.7109 1.18061 0 6.04568 0.389495 1.11582 0 0 5.44223 3.68104 1.33246 0.218436 6.55309
215 4000.00 980.28 48.440524 52.1904 0.370974 22.8817 1.09647 0 4.7091 0.363126 1.64753 0 0 5.4558 3.51862 1.27566 0.209377 6.28131
210 10000.00 1039.73 42.310265 49.9735 0.631558 22.6412 1.03584 0 5.91888 0.431484 0.529304 0 0 5.92294 4.02191 1.46225 0.239713 7.19139
188 1000.00 1018.19 43.480011 55.5084 0.589601 18.7881 1.49352 0 5.29585 0.368472 2.75446 0 0 6.41299 3.53091 1.40821 0.233264 3.61618
215 7000.00 1009.96 46.166651 50.836 0.557117 22.7192 1.17239 0 5.98667 0.391729 1.07157 0 0 5.413 3.70185 1.34011 0.219689 6.59068
211 10000.00 1037.74 42.112056 50.0329 0.622695 22.648 1.02871 0 5.86527 0.433514 0.501258 0 0 5.89183 4.04055 1.46913 0.240841 7.22524
189 1000.00 1016.19 42.849699 55.7414 0.58218 18.7345 1.47519 0 5.21268 0.372668 2.70473 0 0 6.32496 3.5612 1.42832 0.236695 3.62546
217 4000.00 976.28 47.837504 52.3572 0.358279 22.8743 1.07609 0 4.60353 0.367704 1.61533 0 0 5.33457 3.54918 1.29141 0.212016 6.36049
190 1000.00 1014.19 42.239604 55.9721 0.574938 18.6798 1.4571 0 5.1308 0.376804 2.65623 0 0 6.23865 3.5907 1.44835 0.240114 3.63446
216 7000.00 1007.96 45.907788 50.9084 0.547195 22.7273 1.16412 0 5.92763 0.393938 1.02853 0 0 5.38402 3.72244 1.34766 0.220928 6.62785
218 4000.00 974.27 47.543576 52.4393 0.35209 22.8702 1.06603 0 4.5515 0.369977 1.59968 0 0 5.27468 3.56417 1.29922 0.213327 6.39981
217 7000.00 1005.96 45.654701 50.9801 0.537486 22.7353 1.15579 0 5.86857 0.396122 0.986678 0 0 5.35527 3.74279 1.35513 0.222153 6.66459
213 10000.00 1033.74 41.727970 50.1501 0.605479 22.6614 1.01439 0 5.75817 0.437505 0.448024 0 0 5.83031 4.07719 1.48266 0.243058 7.29175
219 4000.00 972.27 47.254530 52.5206 0.346005 22.8659 1.05607 0 4.49997 0.37224 1.58432 0 0 5.21527 3.57898 1.307 0.214632 6.43895
218 7000.00 1003.96 45.407227 51.0512 0.527985 22.7432 1.14742 0 5.80951 0.39828 0.945996 0 0 5.32676 3.76291 1.36252 0.223364 6.70091
214 10000.00 1031.75 41.541880 50.2079 0.59712 22.6679 1.00719 0 5.70469 0.439465 0.422802 0 0 5.79988 4.09518 1.4893 0.244147 7.32441
191 1000.00 1012.19 41.494725 56.2092 0.569467 18.6084 1.44017 0 5.04793 0.383568 2.59148 0 0 6.16027 3.62713 1.47356 0.244424 3.64439
219 7000.00 1001.96 45.165207 51.1216 0.518689 22.7509 1.139 0 5.75047 0.400415 0.906464 0 0 5.29847 3.7828 1.36982 0.224561 6.73682
220 4000.00 970.26 46.970240 52.6011 0.340023 22.8614 1.04618 0 4.44894 0.374493 1.56925 0 0 5.15635 3.5936 1.31474 0.215931 6.47793
215 10000.00 1029.75 41.359625 50.2651 0.588922 22.6744 0.999974 0 5.65129 0.441401 0.398488 0 0 5.76967 4.11297 1.49586 0.245223 7.35669
216 10000.00 1027.75 41.181105 50.3218 0.580881 22.6808 0.992736 0 5.59796 0.443315 0.375066 0 0 5.73968 4.13054 1.50234 0.246286 7.38858
220 7000.00 999.96 44.928490 51.1914 0.509592 22.7585 1.13053 0 5.69146 0.402524 0.868062 0 0 5.27041 3.80247 1.37704 0.225744 6.77231
221 4000.00 968.26 46.690587 52.6808 0.334143 22.8567 1.03639 0 4.39839 0.376736 1.55447 0 0 5.0979 3.60804 1.32245 0.217224 6.51673
192 1000.00 1010.18 40.780194 56.4432 0.56402 18.5374 1.42334 0 4.96629 0.390289 2.52881 0 0 6.08279 3.66254 1.49858 0.248707 3.65403
221 7000.00 997.96 44.696929 51.2605 0.500692 22.7659 1.12203 0 5.6325 0.40461 0.830771 0 0 5.24255 3.82192 1.38417 0.226913 6.8074
217 10000.00 1025.75 41.006227 50.378 0.572994 22.6871 0.985481 0 5.54471 0.445205 0.352518 0 0 5.70991 4.1479 1.50875 0.247336 7.42009
193 1000.00 1008.18 40.093974 56.6742 0.558604 18.4667 1.40662 0 4.88588 0.396969 2.4681 0 0 6.00622 3.69695 1.52343 0.252964 3.6634
222 4000.00 966.25 46.415450 52.7597 0.328363 22.8518 1.02668 0 4.34834 0.378969 1.53995 0 0 5.03994 3.62228 1.33011 0.218512 6.55536
222 7000.00 995.96 44.470382 51.329 0.491984 22.7733 1.11348 0 5.5736 0.406671 0.79457 0 0 5.21491 3.84114 1.39122 0.228069 6.84208
218 10000.00 1023.76 40.834900 50.4336 0.565257 22.6934 0.978208 0 5.49156 0.447073 0.330829 0 0 5.68035 4.16506 1.51508 0.248374 7.45122
223 4000.00 964.25 46.144715 52.8378 0.322682 22.8467 1.01705 0 4.29877 0.381193 1.5257 0 0 4.98245 3.63634 1.33774 0.219794 6.59382
223 7000.00 993.96 44.248712 51.3968 0.483463 22.7806 1.10489 0 5.51477 0.408708 0.759442 0 0 5.18747 3.86015 1.39819 0.229212 6.87635
194 1000.00 1006.18 39.434264 56.9023 0.553223 18.3962 1.39002 0 4.8067 0.40361 2.40928 0 0 5.93053 3.73037 1.5481 0.257196 3.67249
219 10000.00 1021.76 40.667034 50.4887 0.557667 22.6996 0.97092 0 5.4385 0.448919 0.309983 0 0 5.651 4.18202 1.52134 0.249399 7.48198
224 4000.00 962.24 45.878270 52.915 0.317099 22.8414 1.00751 0 4.24968 0.383406 1.51171 0 0 4.92543 3.65021 1.34534 0.22107 6.63211
224 7000.00 991.96 44.031790 51.464 0.475126 22.7877 1.09626 0 5.45603 0.410722 0.725366 0 0 5.16023 3.87893 1.40508 0.230341 6.91023
195 1000.00 1004.18 38.799407 57.1275 0.547882 18.326 1.37353 0 4.72875 0.410214 2.35226 0 0 5.85573 3.76283 1.57261 0.261404 3.68133
220 10000.00 1019.76 40.502544 50.5433 0.550221 22.7057 0.963618 0 5.38556 0.450742 0.289965 0 0 5.62186 4.19877 1.52751 0.250412 7.51236
225 7000.00 989.96 43.819486 51.5305 0.466968 22.7948 1.08761 0 5.39739 0.412712 0.692324 0 0 5.13318 3.8975 1.41189 0.231457 6.94371
196 1000.00 1002.18 38.187873 57.3498 0.542585 18.256 1.35717 0 4.652 0.416783 2.29698 0 0 5.7818 3.79433 1.59696 0.26559 3.6899
221 10000.00 1017.77 40.341346 50.5973 0.542915 22.7118 0.956303 0 5.33274 0.452543 0.270757 0 0 5.59293 4.21532 1.53362 0.251413 7.54238
225 4000.00 960.24 45.498623 52.9825 0.315334 22.8378 0.998865 0 4.20167 0.386606 1.46364 0 0 4.87688 3.67006 1.35629 0.222915 6.68745
226 7000.00 987.96 43.611680 51.5964 0.458986 22.8017 1.07891 0 5.33886 0.414678 0.660298 0 0 5.10632 3.91585 1.41862 0.23256 6.9768
197 1000.00 1000.17 37.598251 57.5695 0.537335 18.1863 1.34094 0 4.57645 0.423319 2.24337 0 0 5.70874 3.8249 1.62117 0.269755 3.69824
222 10000.00 1015.77 40.183359 50.6508 0.535745 22.7178 0.948976 0 5.28004 0.454322 0.252346 0 0 5.5642 4.23167 1.53965 0.252401 7.57203
226 4000.00 958.24 45.181881 53.0555 0.312191 22.8207 0.990161 0 4.15381 0.389316 1.43793 0 0 4.8301 3.68596 1.36555 0.224478 6.73433
227 7000.00 985.96 43.408252 51.6616 0.451175 22.8086 1.07019 0 5.28046 0.416621 0.629269 0 0 5.07965 3.93398 1.42526 0.23365 7.00949
198 1000.00 998.17 37.029237 57.7864 0.532134 18.1168 1.32484 0 4.50208 0.429824 2.19136 0 0 5.63653 3.85455 1.64523 0.2739 3.70632
223 10000.00 1013.77 40.028504 50.7038 0.528709 22.7238 0.941639 0 5.22747 0.45608 0.234715 0 0 5.53568 4.24782 1.5456 0.253378 7.60133
227 4000.00 956.23 44.870420 53.1279 0.309037 22.8036 0.981491 0 4.10632 0.392018 1.41266 0 0 4.78343 3.70167 1.37477 0.226036 6.78108
199 1000.00 996.17 36.479624 58.0008 0.526985 18.0475 1.30888 0 4.42889 0.4363 2.14089 0 0 5.56516 3.88329 1.66916 0.278027 3.71418
228 7000.00 983.97 43.209088 51.7262 0.443531 22.8154 1.06145 0 5.22219 0.418542 0.599219 0 0 5.05316 3.95191 1.43183 0.234727 7.0418
224 10000.00 1011.77 39.876706 50.7562 0.521802 22.7298 0.934292 0 5.17503 0.457816 0.21785 0 0 5.50736 4.26378 1.55149 0.254342 7.63026
228 4000.00 954.23 44.564130 53.1996 0.305875 22.7866 0.972859 0 4.0592 0.394713 1.38783 0 0 4.7369 3.71719 1.38396 0.227589 6.82768
200 1000.00 994.17 35.948297 58.2125 0.52189 17.9784 1.29305 0 4.35685 0.442748 2.09189 0 0 5.49463 3.91114 1.69296 0.282136 3.7218
229 7000.00 981.97 43.014078 51.7902 0.436051 22.8221 1.05267 0 5.16407 0.420439 0.57013 0 0 5.02685 3.96962 1.43832 0.235791 7.07372
225 10000.00 1009.78 39.727889 50.8082 0.515022 22.7356 0.926937 0 5.12274 0.459531 0.201737 0 0 5.47923 4.27954 1.5573 0.255295 7.65885
229 4000.00 952.22 44.262899 53.2706 0.302709 22.7697 0.964267 0 4.01248 0.397399 1.36342 0 0 4.69051 3.73252 1.39312 0.229138 6.87415
201 1000.00 992.16 35.434218 58.4218 0.51685 17.9095 1.27735 0 4.28595 0.449172 2.04432 0 0 5.42492 3.9381 1.71663 0.28623 3.7292
230 7000.00 979.97 42.823116 51.8536 0.42873 22.8288 1.04387 0 5.10611 0.422314 0.541984 0 0 5.00071 3.98712 1.44474 0.236842 7.10527
226 10000.00 1007.78 39.581982 50.8596 0.508365 22.7415 0.919575 0 5.0706 0.461225 0.186359 0 0 5.45131 4.29511 1.56304 0.256236 7.68708
230 4000.00 950.22 43.966614 53.341 0.299541 22.7527 0.955717 0 3.96615 0.400077 1.33942 0 0 4.64426 3.74765 1.40225 0.230682 6.92047
231 7000.00 977.97 42.636097 51.9163 0.421564 22.8353 1.03505 0 5.04831 0.424167 0.514763 0 0 4.97475 4.00442 1.45108 0.237881 7.13644496
231 4000.00 948.21 43.675167 53.4108 0.296375 22.7359 0.947212 0 3.92021 0.402747 1.31584 0 0 4.59817 3.76259 1.41135 0.232222 6.96665
228 10000.00 1003.79 39.298615 50.961 0.495407 22.753 0.904833 0 4.9668 0.46455 0.157756 0 0 5.39604 4.32569 1.57431 0.258084 7.74251
232 7000.00 975.97 42.452924 51.9783 0.41455 22.8418 1.02621 0 4.99069 0.425997 0.488451 0 0 4.94896 4.0215 1.45734 0.238908 7.16723
203 1000.00 988.16 34.454036 58.833 0.506945 17.7722 1.24639 0 4.1475 0.46195 1.95322 0 0 5.28794 3.98943 1.76365 0.294373 3.74335
232 4000.00 946.21 43.388449 53.4798 0.293213 22.719 0.938753 0 3.87468 0.405408 1.29265 0 0 4.55223 3.77734 1.42042 0.233756 7.01269
229 10000.00 1001.79 39.161021 51.0109 0.4891 22.7587 0.897455 0 4.91514 0.466183 0.144501 0 0 5.3687 4.34069 1.57984 0.25899 7.76971
233 7000.00 973.97 42.273498 52.0398 0.407685 22.8483 1.01735 0 4.93326 0.427805 0.46303 0 0 4.92334 4.03839 1.46352 0.239922 7.19765
233 4000.00 944.21 43.106351 53.5483 0.290056 22.7022 0.930341 0 3.82956 0.408061 1.26986 0 0 4.50647 3.79188 1.42945 0.235286 7.05858
204 1000.00 986.16 33.986210 59.0351 0.502082 17.7039 1.23111 0 4.07992 0.468309 1.90959 0 0 5.22065 4.01382 1.787 0.298425 3.75011
230 10000.00 999.79 39.026065 51.0604 0.482904 22.7644 0.890074 0 4.86365 0.467795 0.131926 0 0 5.34155 4.35552 1.5853 0.259886 7.79658
234 4000.00 942.20 42.828768 53.616 0.286907 22.6854 0.921978 0 3.78485 0.410706 1.24746 0 0 4.46087 3.80623 1.43845 0.236811 7.10433
205 1000.00 984.15 33.532180 59.2349 0.497279 17.6357 1.21598 0 4.0134 0.47465 1.86718 0 0 5.15414 4.03737 1.81026 0.302465 3.75667
231 10000.00 997.79 38.893682 51.1094 0.476814 22.7701 0.88269 0 4.81234 0.469387 0.120017 0 0 5.31459 4.37016 1.5907 0.260771 7.82312
235 7000.00 969.97 41.925522 52.1608 0.394384 22.8609 0.999587 0 4.81901 0.431356 0.414793 0 0 4.87259 4.07155 1.47567 0.241913 7.25739
235 4000.00 940.20 42.555597 53.6831 0.283767 22.6687 0.913665 0 3.74054 0.413342 1.22544 0 0 4.41545 3.82037 1.44741 0.238331 7.14994
206 1000.00 982.15 33.091227 59.4326 0.492537 17.5676 1.20099 0 3.94794 0.480975 1.82595 0 0 5.08842 4.06009 1.83343 0.306496 3.76303
232 10000.00 995.80 38.763812 51.1578 0.470828 22.7757 0.875304 0 4.7612 0.470959 0.108759 0 0 5.28782 4.38462 1.59603 0.261644 7.84932
236 7000.00 967.97 41.756793 52.2204 0.387941 22.8672 0.990684 0 4.76219 0.433099 0.391943 0 0 4.84746 4.08783 1.48163 0.24289 7.28671
236 4000.00 938.19 42.286734 53.7495 0.280638 22.6519 0.905403 0 3.69665 0.41597 1.20379 0 0 4.37022 3.83432 1.45635 0.239847 7.1954
207 1000.00 980.15 32.662681 59.628 0.487857 17.4997 1.18613 0 3.88351 0.487286 1.78585 0 0 5.02346 4.082 1.85652 0.310517 3.76919
237 7000.00 965.97 41.591457 52.2794 0.381632 22.8734 0.981771 0 4.70561 0.43482 0.369918 0 0 4.8225 4.10392 1.48752 0.243856 7.31568521
237 4000.00 936.19 42.022079 53.8152 0.277522 22.6352 0.897193 0 3.65317 0.41859 1.18251 0 0 4.32517 3.84806 1.46525 0.241357 7.24071
208 1000.00 978.15 32.245919 59.8213 0.48324 17.4319 1.17142 0 3.82009 0.493583 1.74683 0 0 4.95927 4.10309 1.87953 0.314531 3.77516
238 7000.00 963.97 41.429431 52.3378 0.375454 22.8795 0.972848 0 4.64925 0.436521 0.348702 0 0 4.79769 4.11981 1.49334 0.24481 7.34429
238 4000.00 934.18 41.761534 53.8803 0.27442 22.6186 0.889035 0 3.6101 0.421202 1.16159 0 0 4.28032 3.86161 1.47412 0.242863 7.28589
234 10000.00 991.80 38.511362 51.2534 0.459155 22.7868 0.86053 0 4.65946 0.474047 0.0881476 0 0 5.23483 4.41301 1.60649 0.263359 7.90078
209 1000.00 976.15 31.840358 60.0125 0.478685 17.3643 1.15685 0 3.75768 0.49987 1.70888 0 0 4.89583 4.12339 1.90247 0.318537 3.78095
239 4000.00 932.18 41.505002 53.9447 0.271332 22.6019 0.88093 0 3.56744 0.423805 1.14103 0 0 4.23566 3.87494 1.48296 0.244364 7.33092
239 7000.00 961.97 41.270637 52.3956 0.369404 22.8856 0.963919 0 4.59313 0.4382 0.328277 0 0 4.77304 4.1355 1.49908 0.245752 7.37255
235 10000.00 989.80 38.388662 51.3004 0.453461 22.7923 0.853142 0 4.60887 0.475562 0.0787666 0 0 5.20861 4.42694 1.61163 0.264201 7.92603
210 1000.00 974.14 31.445452 60.2018 0.474194 17.2968 1.14242 0 3.69625 0.506148 1.67193 0 0 4.83314 4.14289 1.92534 0.322537 3.78655
240 4000.00 930.17 41.252388 54.0084 0.268262 22.5853 0.87288 0 3.52519 0.4264 1.12081 0 0 4.1912 3.88808 1.49176 0.24586 7.37581
240 7000.00 959.97 41.114997 52.4528 0.363477 22.8916 0.954983 0 4.53726 0.439859 0.308629 0 0 4.74854 4.151 1.50476 0.246682 7.40046
236 10000.00 987.81 38.268234 51.3471 0.447859 22.7978 0.845755 0 4.55847 0.477058 0.0699849 0 0 5.18258 4.44071 1.6167 0.265032 7.95097
211 1000.00 972.14 31.060693 60.389 0.469766 17.2295 1.12813 0 3.63578 0.512418 1.63597 0 0 4.77119 4.16161 1.94816 0.326532 3.79197
241 4000.00 928.17 41.003600 54.0715 0.265208 22.5687 0.864883 0 3.48335 0.428987 1.10093 0 0 4.14695 3.90101 1.50054 0.247352 7.42056
241 7000.00 957.97 40.962436 52.5093 0.357671 22.8976 0.946043 0 4.48164 0.441497 0.289742 0 0 4.7242 4.16631 1.51036 0.247601 7.42802
212 1000.00 970.14 30.685605 60.5743 0.465401 17.1623 1.11398 0 3.57626 0.518681 1.60096 0 0 4.70997 4.17954 1.97092 0.330524 3.79721
237 10000.00 985.81 38.150018 51.3932 0.442345 22.8033 0.838368 0 4.50825 0.478537 0.0617896 0 0 5.15672 4.4543 1.62171 0.265854 7.97561
242 7000.00 955.97 40.812882 52.5653 0.351983 22.9035 0.937101 0 4.42628 0.443115 0.2716 0 0 4.70002 4.18143 1.5159 0.248508 7.45524
242 4000.00 926.17 40.758545 54.1339 0.262173 22.5522 0.856941 0 3.44191 0.431567 1.08139 0 0 4.1029 3.91373 1.50928 0.248839 7.46518
238 10000.00 983.81 38.033956 51.4389 0.436916 22.8087 0.830981 0 4.45822 0.479997 0.054168 0 0 5.13103 4.46774 1.62666 0.266665 7.99995
213 1000.00 968.14 30.319743 60.7577 0.4611 17.0951 1.09997 0 3.51767 0.52494 1.56686 0 0 4.64947 4.19671 1.99363 0.334512 3.80228
